UNIQUE_CARRIER_NAME,Date,Open,High,Low,Close,Adj Close,Volume
Southwest Airlines Co.,11/1/2008,11.99,12.19,7.68,8.65,7.64,222239000
Southwest Airlines Co.,12/1/2008,8.50,9.10,7.05,8.62,7.61,223387600
Southwest Airlines Co.,1/1/2009,8.61,9.95,6.97,7.03,6.21,266674500
Southwest Airlines Co.,2/1/2009,7.08,7.48,5.73,5.89,5.20,248761600
Southwest Airlines Co.,3/1/2009,5.75,6.58,4.95,6.33,5.60,248306900
Southwest Airlines Co.,4/1/2009,6.27,7.75,6.02,6.98,6.17,237373300
Southwest Airlines Co.,5/1/2009,7.08,7.70,6.58,6.74,5.96,154019400
Southwest Airlines Co.,6/1/2009,6.83,7.22,6.14,6.73,5.95,184955700
Southwest Airlines Co.,7/1/2009,6.75,7.89,6.40,7.85,6.95,195796100
Southwest Airlines Co.,8/1/2009,7.98,9.34,7.85,8.18,7.24,212469300
Southwest Airlines Co.,9/1/2009,8.18,10.20,7.86,9.60,8.50,177766300
Southwest Airlines Co.,10/1/2009,9.55,10.10,8.29,8.40,7.44,214901300
Southwest Airlines Co.,11/1/2009,8.44,9.55,8.10,9.20,8.15,166984600
Southwest Airlines Co.,12/1/2009,9.26,11.78,9.10,11.43,10.12,218578300
Southwest Airlines Co.,1/1/2010,11.40,11.97,10.91,11.33,10.04,203240500
Southwest Airlines Co.,2/1/2010,11.37,12.73,11.02,12.58,11.14,201793800
Southwest Airlines Co.,3/1/2010,12.59,13.42,12.50,13.22,11.71,200286300
Southwest Airlines Co.,4/1/2010,13.37,13.97,13.08,13.18,11.68,221563100
Southwest Airlines Co.,5/1/2010,13.32,13.45,11.36,12.44,11.03,215020300
Southwest Airlines Co.,6/1/2010,12.30,12.77,11.06,11.11,9.85,169689500
Southwest Airlines Co.,7/1/2010,11.05,12.39,10.42,12.05,10.68,160332400
Southwest Airlines Co.,8/1/2010,12.14,12.32,10.76,11.05,9.80,108980500
Southwest Airlines Co.,9/1/2010,11.20,14.16,11.17,13.07,11.59,147323900
Southwest Airlines Co.,10/1/2010,13.23,13.95,12.59,13.76,12.21,124008800
Southwest Airlines Co.,11/1/2010,13.86,14.32,13.19,13.32,11.82,95589500
Southwest Airlines Co.,12/1/2010,13.48,13.61,12.31,12.98,11.51,120889800
Southwest Airlines Co.,1/1/2011,13.03,13.59,11.81,11.85,10.52,129882100
Southwest Airlines Co.,2/1/2011,11.94,12.58,11.41,11.83,10.50,170537800
Southwest Airlines Co.,3/1/2011,11.89,12.88,11.54,12.63,11.21,194332900
Southwest Airlines Co.,4/1/2011,12.74,12.87,11.30,11.75,10.43,189422000
Southwest Airlines Co.,5/1/2011,11.89,12.44,11.37,11.83,10.50,221902500
Southwest Airlines Co.,6/1/2011,11.81,11.92,10.68,11.42,10.14,190605100
Southwest Airlines Co.,7/1/2011,11.44,11.65,9.61,9.96,8.85,141411400
Southwest Airlines Co.,8/1/2011,10.06,10.17,7.81,8.62,7.66,329056100
Southwest Airlines Co.,9/1/2011,8.60,8.98,7.79,8.04,7.15,235222800
Southwest Airlines Co.,10/1/2011,8.02,9.28,7.15,8.55,7.60,211820400
Southwest Airlines Co.,11/1/2011,8.32,8.63,7.37,8.38,7.45,182291100
Southwest Airlines Co.,12/1/2011,8.30,8.71,8.12,8.56,7.61,140578300
Southwest Airlines Co.,1/1/2012,8.72,9.78,8.22,9.58,8.52,122195700
Southwest Airlines Co.,2/1/2012,9.70,10.05,8.67,8.98,7.99,101917800
Southwest Airlines Co.,3/1/2012,9.02,9.11,8.03,8.24,7.33,178081900
Southwest Airlines Co.,4/1/2012,8.22,8.50,7.76,8.28,7.37,182216400
Southwest Airlines Co.,5/1/2012,8.25,9.14,8.00,9.03,8.03,211008800
Southwest Airlines Co.,6/1/2012,8.90,9.42,8.58,9.22,8.20,225293800
Southwest Airlines Co.,7/1/2012,9.30,9.82,8.45,9.19,8.19,202143000
Southwest Airlines Co.,8/1/2012,9.19,9.53,8.81,8.94,7.96,175484900
Southwest Airlines Co.,9/1/2012,8.93,9.32,8.75,8.77,7.82,120278700
Southwest Airlines Co.,10/1/2012,8.78,9.17,8.68,8.82,7.86,137233000
Southwest Airlines Co.,11/1/2012,8.82,9.58,8.70,9.53,8.50,133572500
Southwest Airlines Co.,12/1/2012,9.58,10.61,9.42,10.24,9.13,134684300
Southwest Airlines Co.,1/1/2013,10.45,11.62,10.36,11.21,10.01,187986900
Southwest Airlines Co.,2/1/2013,11.29,11.90,11.15,11.70,10.44,127153100
Southwest Airlines Co.,3/1/2013,11.66,13.58,11.66,13.48,12.03,140992100
Southwest Airlines Co.,4/1/2013,13.47,13.77,12.45,13.70,12.24,158625600
Southwest Airlines Co.,5/1/2013,13.71,14.56,13.40,14.17,12.66,174503900
Southwest Airlines Co.,6/1/2013,14.18,14.28,12.79,12.89,11.52,150874500
Southwest Airlines Co.,7/1/2013,12.96,14.02,12.58,13.83,12.39,119536000
Southwest Airlines Co.,8/1/2013,13.91,14.24,12.64,12.81,11.48,119007600
Southwest Airlines Co.,9/1/2013,12.97,14.82,12.73,14.56,13.08,124606400
Southwest Airlines Co.,10/1/2013,14.58,17.34,14.48,17.22,15.47,151855900
Southwest Airlines Co.,11/1/2013,17.26,18.98,17.20,18.59,16.70,150545200
Southwest Airlines Co.,12/1/2013,18.62,19.00,17.73,18.84,16.93,122877900
Southwest Airlines Co.,1/1/2014,18.85,22.10,18.78,20.95,18.86,195636400
Southwest Airlines Co.,2/1/2014,20.98,22.63,20.23,22.44,20.21,154461900
Southwest Airlines Co.,3/1/2014,22.15,24.17,21.82,23.61,21.26,148114800
Southwest Airlines Co.,4/1/2014,23.73,24.45,22.35,24.17,21.80,141600700
Southwest Airlines Co.,5/1/2014,24.17,26.64,23.85,26.45,23.86,105610500
Southwest Airlines Co.,6/1/2014,26.48,27.70,25.47,26.86,24.23,140138400
Southwest Airlines Co.,7/1/2014,27.18,29.70,25.86,28.28,25.57,141101900
Southwest Airlines Co.,8/1/2014,28.21,32.43,27.42,32.01,28.94,102522300
Southwest Airlines Co.,9/1/2014,32.08,35.49,32.03,33.77,30.59,150320300
Southwest Airlines Co.,10/1/2014,32.97,35.35,28.40,34.48,31.23,278877600
Southwest Airlines Co.,11/1/2014,34.55,42.42,34.47,41.82,37.88,150416400
Southwest Airlines Co.,12/1/2014,42.24,43.19,38.73,42.32,38.34,194291500
Southwest Airlines Co.,1/1/2015,42.69,47.17,38.26,45.18,40.98,187090400
Southwest Airlines Co.,2/1/2015,44.94,45.49,42.19,43.24,39.23,150687600
Southwest Airlines Co.,3/1/2015,43.24,46.50,42.21,44.30,40.19,133228800
Southwest Airlines Co.,4/1/2015,44.07,44.19,40.10,40.56,36.84,140859800
Southwest Airlines Co.,5/1/2015,40.83,43.45,35.54,37.05,33.66,185917900
Southwest Airlines Co.,6/1/2015,37.11,38.30,33.02,33.09,30.06,238159900
Southwest Airlines Co.,7/1/2015,33.86,38.70,31.36,36.20,32.95,195239800
Southwest Airlines Co.,8/1/2015,36.66,40.87,32.94,36.70,33.41,187803300
Southwest Airlines Co.,9/1/2015,36.17,40.00,36.00,38.04,34.69,140448300
Southwest Airlines Co.,10/1/2015,37.82,46.95,37.00,46.29,42.21,163756800
Southwest Airlines Co.,11/1/2015,46.47,47.76,44.68,45.88,41.84,99988200
Southwest Airlines Co.,12/1/2015,46.00,51.34,42.66,43.06,39.27,138908000
Southwest Airlines Co.,1/1/2016,41.70,43.50,35.51,37.62,34.36,154041900
Southwest Airlines Co.,2/1/2016,37.62,42.86,33.96,41.95,38.31,146456300
Southwest Airlines Co.,3/1/2016,42.22,45.39,39.99,44.80,40.92,135668400
Southwest Airlines Co.,4/1/2016,44.40,48.00,43.09,44.61,40.82,136926500
Southwest Airlines Co.,5/1/2016,44.63,45.00,40.74,42.48,38.87,113038600
Southwest Airlines Co.,6/1/2016,42.48,44.33,36.48,39.21,35.87,168318000
Southwest Airlines Co.,7/1/2016,39.26,45.00,37.01,37.01,33.94,172794700
Southwest Airlines Co.,8/1/2016,37.16,38.03,35.42,36.88,33.82,140716000
Southwest Airlines Co.,9/1/2016,36.88,39.18,36.31,38.89,35.76,133946000
Southwest Airlines Co.,10/1/2016,38.85,42.93,36.91,40.05,36.83,211849800
Southwest Airlines Co.,11/1/2016,39.98,47.99,39.33,46.61,42.86,147977100
Southwest Airlines Co.,12/1/2016,46.36,51.31,46.19,49.84,45.83,104655000
Southwest Airlines Co.,1/1/2017,50.40,54.18,48.71,52.31,48.21,123704400
Southwest Airlines Co.,2/1/2017,52.55,58.57,52.18,57.80,53.27,99933300
Southwest Airlines Co.,3/1/2017,58.47,59.68,51.11,53.76,49.54,137616000
Southwest Airlines Co.,4/1/2017,53.72,57.84,52.88,56.22,51.90,91115000
Southwest Airlines Co.,5/1/2017,56.52,61.19,56.17,60.09,55.47,89185500
Southwest Airlines Co.,6/1/2017,60.18,62.75,57.63,62.14,57.37,105488700
Southwest Airlines Co.,7/1/2017,62.52,64.39,53.77,55.51,51.35,105937200
Southwest Airlines Co.,8/1/2017,55.88,56.87,50.49,52.14,48.23,128363700
Southwest Airlines Co.,9/1/2017,52.35,56.65,49.76,55.98,51.91,116273300
Southwest Airlines Co.,10/1/2017,56.02,59.89,53.54,53.86,49.94,119151500
Southwest Airlines Co.,11/1/2017,54.03,61.51,52.78,60.67,56.26,91032900
Southwest Airlines Co.,12/1/2017,60.51,66.99,59.51,65.45,60.69,85218100
Southwest Airlines Co.,1/1/2018,65.91,66.52,59.25,60.80,56.49,116206700
Southwest Airlines Co.,2/1/2018,60.51,61.12,54.01,57.84,53.74,91537100
Southwest Airlines Co.,3/1/2018,57.78,61.38,55.87,57.28,53.22,108342800
Southwest Airlines Co.,4/1/2018,57.19,57.19,51.00,52.83,49.19,113398500
Southwest Airlines Co.,5/1/2018,52.80,53.61,50.20,51.08,47.56,139139900
Southwest Airlines Co.,6/1/2018,51.20,53.54,49.93,50.88,47.38,134202100
Southwest Airlines Co.,7/1/2018,50.63,59.33,50.50,58.16,54.32,109641900
Southwest Airlines Co.,8/1/2018,58.12,62.20,55.61,61.30,57.26,83209400
Southwest Airlines Co.,9/1/2018,61.43,64.02,60.66,62.45,58.48,74908300
Southwest Airlines Co.,10/1/2018,62.61,63.20,47.10,49.10,45.98,143452500
Southwest Airlines Co.,11/1/2018,49.30,54.66,49.30,54.61,51.14,101260600
Southwest Airlines Co.,12/1/2018,54.90,55.68,44.28,46.48,43.53,91516600
Southwest Airlines Co.,1/1/2019,46.05,57.82,44.61,56.76,53.31,104026300
Southwest Airlines Co.,2/1/2019,56.99,58.77,53.31,56.04,52.63,105775000
Southwest Airlines Co.,3/1/2019,56.28,56.58,48.50,51.91,48.76,131602400
Southwest Airlines Co.,4/1/2019,52.27,54.86,51.38,54.23,51.09,80443900
Southwest Airlines Co.,5/1/2019,54.60,54.61,47.44,47.60,44.84,70445600
Southwest Airlines Co.,6/1/2019,47.60,52.75,47.40,50.78,47.84,73042500
Southwest Airlines Co.,7/1/2019,51.20,55.94,51.03,51.53,48.73,80907400
Southwest Airlines Co.,8/1/2019,51.53,53.19,48.09,52.32,49.47,72886000
Southwest Airlines Co.,9/1/2019,51.89,56.49,50.91,54.01,51.25,75093800
Southwest Airlines Co.,10/1/2019,54.29,57.90,51.19,56.13,53.27,98944500
Southwest Airlines Co.,11/1/2019,56.34,58.50,55.85,57.64,54.70,44694500
Southwest Airlines Co.,12/1/2019,57.60,57.80,53.43,53.98,51.23,74927100
Southwest Airlines Co.,1/1/2020,54.38,58.19,51.85,54.98,52.34,105167500
Southwest Airlines Co.,2/1/2020,55.41,58.83,44.98,46.19,43.98,89591700
Southwest Airlines Co.,3/1/2020,46.54,48.39,29.15,35.61,33.90,247156000
Southwest Airlines Co.,4/1/2020,34.05,37.31,28.25,31.25,29.87,450738100
Southwest Airlines Co.,5/1/2020,30.50,35.16,22.47,32.10,30.68,560121600
Southwest Airlines Co.,6/1/2020,32.30,42.35,30.94,34.18,32.67,572792700
Southwest Airlines Co.,7/1/2020,35.29,36.10,30.24,30.89,29.52,298878700
Southwest Airlines Co.,8/1/2020,30.75,39.06,30.30,37.58,35.92,255736400
Southwest Airlines Co.,9/1/2020,36.84,42.88,35.82,37.50,35.84,251989000
Southwest Airlines Co.,10/1/2020,37.96,43.39,36.05,39.53,37.78,199321500
Southwest Airlines Co.,11/1/2020,39.93,49.47,37.95,46.34,44.29,207593600
Southwest Airlines Co.,12/1/2020,46.55,49.53,44.45,46.61,44.55,161173000
Southwest Airlines Co.,1/1/2021,46.48,49.47,43.72,43.94,41.99,142916000
Southwest Airlines Co.,2/1/2021,44.34,59.64,44.09,58.13,55.56,165086900
Southwest Airlines Co.,3/1/2021,59.55,62.76,52.29,61.06,58.36,194852300
Southwest Airlines Co.,4/1/2021,61.27,64.75,58.91,62.78,60.00,116894100
Southwest Airlines Co.,5/1/2021,63.01,63.68,58.08,61.46,58.74,113981200
Southwest Airlines Co.,6/1/2021,61.94,62.26,52.55,53.09,50.74,138252500
Southwest Airlines Co.,7/1/2021,53.60,54.39,47.37,50.52,48.28,178675500
Southwest Airlines Co.,8/1/2021,50.60,52.02,46.95,49.78,47.58,150604800
Southwest Airlines Co.,9/1/2021,50.00,54.40,47.34,51.43,49.15,136907800
Southwest Airlines Co.,10/1/2021,53.77,56.33,46.44,47.28,45.19,160313600
Southwest Airlines Co.,11/1/2021,47.34,52.79,43.16,44.40,42.43,164412500
Southwest Airlines Co.,12/1/2021,44.99,46.96,38.66,42.84,40.94,243956800
Southwest Airlines Co.,1/1/2022,43.17,46.49,40.63,44.76,42.78,166796600
Southwest Airlines Co.,2/1/2022,45.00,47.74,41.20,43.80,41.86,138299900
Southwest Airlines Co.,3/1/2022,43.40,46.39,36.75,45.80,43.77,195541300
Southwest Airlines Co.,4/1/2022,45.92,50.10,41.04,46.72,44.65,140388800
Southwest Airlines Co.,5/1/2022,46.40,48.18,41.37,45.86,43.83,102711200
Southwest Airlines Co.,6/1/2022,46.40,46.46,34.36,36.12,34.52,125918400
Southwest Airlines Co.,7/1/2022,36.09,41.76,35.06,38.12,36.43,127426100
Southwest Airlines Co.,8/1/2022,38.00,40.39,36.68,36.70,35.07,105387800
Southwest Airlines Co.,9/1/2022,36.32,39.14,30.79,30.84,29.47,131065700
Southwest Airlines Co.,10/1/2022,30.84,36.56,30.20,36.35,34.74,130478400
Southwest Airlines Co.,11/1/2022,36.84,39.94,35.48,39.91,38.14,102647500
Southwest Airlines Co.,12/1/2022,40.00,40.38,32.19,33.67,32.18,146469600
Southwest Airlines Co.,1/1/2023,33.82,37.71,32.10,35.77,34.19,152885300
Southwest Airlines Co.,2/1/2023,35.50,37.31,33.03,33.58,32.26,107594300
Southwest Airlines Co.,3/1/2023,33.55,34.48,28.95,32.54,31.26,163499600
Southwest Airlines Co.,4/1/2023,32.07,32.94,28.81,30.29,29.25,148241500
Southwest Airlines Co.,5/1/2023,30.29,31.16,28.40,29.87,28.85,136859900
Southwest Airlines Co.,6/1/2023,30.09,36.24,29.08,36.21,34.97,158105700
Southwest Airlines Co.,7/1/2023,36.03,39.53,32.66,34.16,33.17,188316300
Southwest Airlines Co.,8/1/2023,33.86,34.13,30.87,31.60,30.68,143760900
Southwest Airlines Co.,9/1/2023,31.77,31.85,26.46,27.07,26.28,136454700
Southwest Airlines Co.,10/1/2023,27.11,27.66,21.92,22.23,21.71,183544700
Southwest Airlines Co.,11/1/2023,22.08,25.67,21.91,25.57,24.97,144515900
Southwest Airlines Co.,12/1/2023,25.61,30.49,25.54,28.88,28.20,190690000
Southwest Airlines Co.,1/1/2024,28.60,32.80,27.25,29.89,29.37,189148000
Southwest Airlines Co.,2/1/2024,30.09,35.18,29.41,34.27,33.67,138296000
Southwest Airlines Co.,3/1/2024,34.24,35.05,27.76,29.19,28.68,185740000
Southwest Airlines Co.,4/1/2024,29.31,29.97,25.93,25.94,25.62,227766100
Southwest Airlines Co.,5/1/2024,25.99,28.37,24.60,26.84,26.51,196959200
Southwest Airlines Co.,6/1/2024,27.26,30.35,27.00,28.61,28.26,196660900
Southwest Airlines Co.,7/1/2024,28.64,28.83,25.77,26.94,26.78,245246300
Southwest Airlines Co.,8/1/2024,27.00,29.45,23.58,28.92,28.74,243943600
Southwest Airlines Co.,9/1/2024,29.51,31.64,28.18,29.63,29.45,179114900
Southwest Airlines Co.,10/1/2024,29.55,32.20,29.05,30.49,30.49,76328600
Southwest Airlines Co.,10/15/2024,31.00,31.15,30.43,30.49,30.49,5339075
Spirit Air Lines,6/1/2011,11.68,12.33,11.48,11.99,10.85,10729100
Spirit Air Lines,7/1/2011,12.08,14.43,12.01,13.10,11.85,6192000
Spirit Air Lines,8/1/2011,13.34,13.65,10.18,12.08,10.93,4440600
Spirit Air Lines,9/1/2011,12.12,12.86,10.73,12.50,11.31,2379700
Spirit Air Lines,10/1/2011,12.34,17.21,11.42,16.46,14.90,3006500
Spirit Air Lines,11/1/2011,16.03,17.48,14.31,16.13,14.60,5247400
Spirit Air Lines,12/1/2011,15.79,16.99,14.67,15.60,14.12,4061400
Spirit Air Lines,1/1/2012,15.70,17.19,13.90,16.79,15.19,14979700
Spirit Air Lines,2/1/2012,16.81,19.96,16.33,19.53,17.67,16979200
Spirit Air Lines,3/1/2012,19.57,20.70,18.45,20.07,18.16,10905500
Spirit Air Lines,4/1/2012,19.92,24.23,19.22,24.02,21.74,14523600
Spirit Air Lines,5/1/2012,24.05,24.75,19.77,20.61,18.65,14253400
Spirit Air Lines,6/1/2012,19.75,21.00,17.41,19.46,17.61,21104400
Spirit Air Lines,7/1/2012,19.04,23.13,18.60,21.51,19.46,15428400
Spirit Air Lines,8/1/2012,20.13,20.95,19.01,19.55,17.69,15050400
Spirit Air Lines,9/1/2012,19.41,19.93,15.85,17.08,15.46,18464200
Spirit Air Lines,10/1/2012,17.05,17.99,16.68,17.68,16.00,9068000
Spirit Air Lines,11/1/2012,17.62,18.00,15.64,16.78,15.18,8076800
Spirit Air Lines,12/1/2012,16.81,18.00,16.47,17.73,16.04,10706100
Spirit Air Lines,1/1/2013,18.00,19.96,17.40,19.39,17.55,9041500
Spirit Air Lines,2/1/2013,19.50,21.33,18.51,20.25,18.32,7780600
Spirit Air Lines,3/1/2013,20.20,26.87,20.20,25.36,22.95,15752400
Spirit Air Lines,4/1/2013,25.13,27.08,24.30,26.70,24.16,13765900
Spirit Air Lines,5/1/2013,26.64,31.66,26.64,30.43,27.54,13777900
Spirit Air Lines,6/1/2013,30.01,33.75,29.20,31.72,28.70,16648400
Spirit Air Lines,7/1/2013,31.80,36.83,31.42,33.05,29.91,15648300
Spirit Air Lines,8/1/2013,33.39,35.22,29.65,31.17,28.21,16758700
Spirit Air Lines,9/1/2013,31.57,35.16,30.92,34.27,31.01,15223900
Spirit Air Lines,10/1/2013,34.33,46.40,32.50,43.15,39.05,24000000
Spirit Air Lines,11/1/2013,43.16,46.92,41.41,45.87,41.51,15279000
Spirit Air Lines,12/1/2013,45.87,47.62,42.25,45.41,41.09,13320700
Spirit Air Lines,1/1/2014,45.36,51.95,44.56,46.90,42.44,16042100
Spirit Air Lines,2/1/2014,46.91,57.67,43.34,56.48,51.11,18717700
Spirit Air Lines,3/1/2014,55.20,63.89,55.10,59.40,53.75,22714300
Spirit Air Lines,4/1/2014,59.70,62.92,53.25,56.84,51.44,26371300
Spirit Air Lines,5/1/2014,56.90,59.89,53.27,59.08,53.46,14572000
Spirit Air Lines,6/1/2014,59.00,64.94,58.25,63.24,57.23,26687700
Spirit Air Lines,7/1/2014,63.39,70.00,60.88,65.42,59.20,17680500
Spirit Air Lines,8/1/2014,65.37,73.62,63.10,70.39,63.70,10708300
Spirit Air Lines,9/1/2014,70.50,74.00,66.80,69.14,62.57,14999200
Spirit Air Lines,10/1/2014,68.34,73.92,52.75,73.11,66.16,46493000
Spirit Air Lines,11/1/2014,73.48,83.94,73.26,82.69,74.83,17605000
Spirit Air Lines,12/1/2014,82.72,85.35,66.77,75.58,68.39,31132000
Spirit Air Lines,1/1/2015,76.56,80.87,68.51,74.14,67.09,22798800
Spirit Air Lines,2/1/2015,74.98,83.45,70.66,77.78,70.39,22111000
Spirit Air Lines,3/1/2015,75.42,80.84,71.28,77.36,70.01,19143800
Spirit Air Lines,4/1/2015,76.48,78.96,68.28,68.47,61.96,24415900
Spirit Air Lines,5/1/2015,68.93,71.23,59.70,63.57,57.53,26114300
Spirit Air Lines,6/1/2015,64.46,66.84,60.41,62.10,56.20,29336300
Spirit Air Lines,7/1/2015,63.74,64.81,57.26,59.82,54.13,32869900
Spirit Air Lines,8/1/2015,59.55,62.41,46.27,51.25,46.38,26260400
Spirit Air Lines,9/1/2015,50.54,52.76,46.46,47.30,42.80,21216600
Spirit Air Lines,10/1/2015,47.39,51.28,33.80,37.12,33.59,52320800
Spirit Air Lines,11/1/2015,36.82,37.67,32.73,36.77,33.27,36471700
Spirit Air Lines,12/1/2015,36.88,44.45,36.77,39.85,36.06,47628900
Spirit Air Lines,1/1/2016,38.92,45.62,35.17,41.80,37.83,45284600
Spirit Air Lines,2/1/2016,41.67,48.98,38.46,47.75,43.21,34656800
Spirit Air Lines,3/1/2016,47.85,51.63,45.76,47.98,43.42,22949200
Spirit Air Lines,4/1/2016,47.61,53.53,43.01,43.93,39.75,27203900
Spirit Air Lines,5/1/2016,45.48,45.68,38.85,43.47,39.34,20894600
Spirit Air Lines,6/1/2016,43.02,46.92,40.49,44.87,40.60,23600700
Spirit Air Lines,7/1/2016,44.87,50.09,41.21,42.75,38.69,27490300
Spirit Air Lines,8/1/2016,42.80,42.98,37.79,39.99,36.19,23627500
Spirit Air Lines,9/1/2016,40.06,42.86,37.17,42.53,38.49,30045000
Spirit Air Lines,10/1/2016,42.48,49.74,41.42,47.93,43.37,30753700
Spirit Air Lines,11/1/2016,47.90,55.93,46.80,55.60,50.31,23354800
Spirit Air Lines,12/1/2016,55.59,60.40,53.92,57.86,52.36,17020200
Spirit Air Lines,1/1/2017,57.15,58.99,52.50,54.04,48.90,21397900
Spirit Air Lines,2/1/2017,54.41,56.12,50.50,52.21,47.25,23500600
Spirit Air Lines,3/1/2017,52.75,54.35,48.29,53.07,48.02,20526000
Spirit Air Lines,4/1/2017,53.07,59.54,50.68,57.27,51.83,23692000
Spirit Air Lines,5/1/2017,57.80,60.28,51.89,53.10,48.05,24574700
Spirit Air Lines,6/1/2017,53.22,56.89,50.89,51.65,46.74,21765900
Spirit Air Lines,7/1/2017,51.98,53.84,38.62,38.85,35.16,38970800
Spirit Air Lines,8/1/2017,39.98,41.47,33.93,34.05,30.81,40911000
Spirit Air Lines,9/1/2017,34.23,35.47,30.32,33.41,30.23,37235800
Spirit Air Lines,10/1/2017,33.52,38.42,32.99,37.09,33.56,45803600
Spirit Air Lines,11/1/2017,36.74,42.88,34.08,42.63,38.58,31348000
Spirit Air Lines,12/1/2017,42.39,45.68,41.37,44.85,40.59,25849000
Spirit Air Lines,1/1/2018,44.70,48.81,39.53,42.12,38.12,34441200
Spirit Air Lines,2/1/2018,41.89,42.40,37.80,39.84,36.05,24203300
Spirit Air Lines,3/1/2018,39.85,45.82,36.77,37.78,34.19,28795200
Spirit Air Lines,4/1/2018,37.59,39.47,34.64,35.72,32.32,29919300
Spirit Air Lines,5/1/2018,35.69,38.52,34.70,36.69,33.20,22402500
Spirit Air Lines,6/1/2018,36.96,39.74,34.36,36.35,32.89,29220300
Spirit Air Lines,7/1/2018,36.10,44.40,35.66,43.44,39.31,37399600
Spirit Air Lines,8/1/2018,43.60,47.89,41.98,47.52,43.00,16827100
Spirit Air Lines,9/1/2018,47.72,49.63,45.58,46.97,42.50,17455500
Spirit Air Lines,10/1/2018,46.90,53.72,42.83,51.90,46.97,34123100
Spirit Air Lines,11/1/2018,52.28,64.23,49.07,64.12,58.02,30538000
Spirit Air Lines,12/1/2018,64.65,65.35,53.55,57.92,52.41,20277600
Spirit Air Lines,1/1/2019,57.17,61.97,52.52,58.82,53.23,23790400
Spirit Air Lines,2/1/2019,59.41,64.76,55.35,56.25,50.90,26735000
Spirit Air Lines,3/1/2019,56.68,57.70,51.05,52.86,47.83,26865500
Spirit Air Lines,4/1/2019,53.43,58.55,50.00,54.38,49.21,24233100
Spirit Air Lines,5/1/2019,54.34,54.55,45.95,46.08,41.70,16664800
Spirit Air Lines,6/1/2019,45.97,51.87,45.85,47.73,43.19,18667500
Spirit Air Lines,7/1/2019,48.23,55.21,41.58,42.43,38.40,34920500
Spirit Air Lines,8/1/2019,42.69,43.29,35.89,37.54,33.97,17417700
Spirit Air Lines,9/1/2019,36.90,39.58,34.53,36.30,32.85,20730500
Spirit Air Lines,10/1/2019,36.59,39.85,32.97,37.56,33.99,35420200
Spirit Air Lines,11/1/2019,37.91,40.17,37.05,39.07,35.36,15773500
Spirit Air Lines,12/1/2019,39.93,41.79,37.56,40.31,36.48,23005300
Spirit Air Lines,1/1/2020,40.70,43.65,38.33,41.07,37.17,26884800
Spirit Air Lines,2/1/2020,41.25,47.50,27.98,28.45,25.75,36098900
Spirit Air Lines,3/1/2020,28.36,28.68,7.01,12.89,11.66,139436300
Spirit Air Lines,4/1/2020,11.66,16.49,10.08,15.02,13.59,135482200
Spirit Air Lines,5/1/2020,14.08,14.56,7.25,12.95,11.72,471919600
Spirit Air Lines,6/1/2020,13.00,25.94,13.00,17.80,16.11,855504500
Spirit Air Lines,7/1/2020,18.23,19.50,15.42,15.81,14.31,316333500
Spirit Air Lines,8/1/2020,15.74,19.55,14.65,17.88,16.18,209834700
Spirit Air Lines,9/1/2020,17.60,18.94,15.06,16.10,14.57,181131300
Spirit Air Lines,10/1/2020,16.30,18.70,15.45,17.57,15.90,202211400
Spirit Air Lines,11/1/2020,17.52,23.54,16.80,22.63,20.48,185425400
Spirit Air Lines,12/1/2020,22.72,27.48,22.18,24.45,22.13,158654500
Spirit Air Lines,1/1/2021,24.75,27.96,22.87,25.94,23.47,91630900
Spirit Air Lines,2/1/2021,26.26,39.14,25.68,35.88,32.47,121829500
Spirit Air Lines,3/1/2021,37.25,40.77,31.35,36.90,33.39,102880200
Spirit Air Lines,4/1/2021,36.51,39.19,33.71,35.82,32.41,87471100
Spirit Air Lines,5/1/2021,36.15,36.78,32.03,35.71,32.31,58860800
Spirit Air Lines,6/1/2021,35.95,37.19,30.37,30.44,27.55,73433600
Spirit Air Lines,7/1/2021,30.78,31.47,24.62,26.98,24.41,82662800
Spirit Air Lines,8/1/2021,27.17,28.17,22.70,24.53,22.20,102099900
Spirit Air Lines,9/1/2021,24.72,27.82,23.79,25.94,23.47,77820300
Spirit Air Lines,10/1/2021,26.40,27.59,21.79,21.85,19.77,96639800
Spirit Air Lines,11/1/2021,21.89,25.38,19.52,20.91,18.92,100929500
Spirit Air Lines,12/1/2021,21.66,24.27,20.02,21.85,19.77,109867700
Spirit Air Lines,1/1/2022,22.00,24.12,19.40,21.47,19.43,114798600
Spirit Air Lines,2/1/2022,21.50,28.30,21.02,25.08,22.70,141558600
Spirit Air Lines,3/1/2022,24.72,25.13,18.26,21.87,19.79,109662200
Spirit Air Lines,4/1/2022,22.01,27.88,20.96,23.61,21.37,96203500
Spirit Air Lines,5/1/2022,21.93,22.79,15.92,20.95,18.96,112079100
Spirit Air Lines,6/1/2022,20.95,24.69,20.06,23.84,21.57,85943300
Spirit Air Lines,7/1/2022,23.74,25.68,23.35,24.77,22.42,50801200
Spirit Air Lines,8/1/2022,24.65,25.00,22.57,22.68,20.52,30450200
Spirit Air Lines,9/1/2022,22.50,23.46,18.60,18.82,17.03,37519400
Spirit Air Lines,10/1/2022,18.85,22.70,18.01,22.00,19.91,31101500
Spirit Air Lines,11/1/2022,22.26,22.58,20.86,21.71,19.65,13931800
