YEAR,QUARTER,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL_REV,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,CARRIER_GROUP,ASM,RPM,LOAD_FACTOR,YIELD,RASM,CASM,PRASM
2024,1,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,3,60257,59715,2331939300,8856039,7033737,1438937,0,2538534,11229070,9601161,-539749000,-117804000,1333272000,0000,,144000,100659000,,464000,0000,,8623000,4988000,0000,110183000,1558333000,799886000,157381000,159209000,291757000,82629000,70042000,,114841000,393000,1676138000,-37072000,2994000,-117000,-933000,-21662000,-403747000,-460538000,-578343000,-38594000,-539749000,0000,0000,0000,0000,0000,3,22481356106826,17855380521558,0.79,0.0000000747,0.0000000693,0.0000000746,0.0000000593
2024,1,B6,20409,JetBlue Airways,10875,A,B6,JetBlue Airways,3,1424,1418,71750800,200436,129710,0,0,167371,655555,598319,-15617000,10300000,82490000,0000,,3000,2112000,,0000,0000,,181000,105000,0000,2312000,87202000,30615000,4715000,10748000,17434000,5151000,4465000,,3750000,24000,76903000,-2326000,187000,-7000,-30000,5000,-24862000,-27033000,-16734000,-1117000,-15617000,0000,0000,0000,0000,0000,3,33547173756,21709692410,0.65,0.0000037997,0.0000025994,0.0000022924,0.0000024589
2024,1,B6,20409,JetBlue Airways,16673,L,B6,JetBlue Airways,3,18894,18784,831142700,3209407,2447368,547885,0,1458072,3950109,3437409,-160496000,-16737000,474373000,0000,,57000,39787000,,0000,0000,,3408000,1972000,0000,43552000,563149000,286473000,47527000,57220000,93185000,29623000,25874000,,39843000,141000,579886000,-13374000,1073000,-42000,-171000,27000,-142747000,-155234000,-171972000,-11476000,-160496000,0000,0000,0000,0000,0000,3,4679546483304,3568438754496,0.76,0.0000001329,0.0000001203,0.0000001239,0.0000001014
2024,1,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,229820,231493,10429726892,37946826,31878603,72135815,7959254,8501975,35916327,29878605,195069000,568984000,6357024000,2666000,,59564000,174121000,,65786000,489000,,26337000,861933000,0000,2676003000,10223923000,2709508000,816141000,815811000,1460551000,656009000,685781000,,442320000,2068818000,9654939000,-156051000,-12253000,-3287000,3896000,0000,-145787000,-313482000,255502000,60433000,195069000,0000,0000,0000,,0000,3,322622965981350,271031085740925,0.84,0.0000000235,0.0000000317,0.0000000299,0.0000000197
2024,1,DL,19790,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,22105,22119,1145164072,4144981,3570413,24842162,423310,1580595,5596913,4933765,-8218000,47246000,1044636000,0000,,17004000,43285000,,1013000,0000,,6875000,159246000,0000,51833000,1323892000,487949000,134126000,122092000,218581000,98175000,102631000,,73020000,40072000,1276646000,-23354000,-1834000,0000,583000,0000,-21815000,-46420000,826000,9044000,-8218000,0000,0000,0000,,0000,3,6551536243695,5643376935735,0.86,0.0000001851,0.0000002021,0.0000001949,0.0000001594
2024,1,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,3,9712,9685,899132097,2539528,1963157,104442507,2875368,2241668,5175995,4858463,-67623000,-2236000,1230574000,3523000,,68442000,18037000,,478000,0000,,3571000,188375000,0000,28430000,1541430000,677992000,133353000,143935000,257688000,115741000,120994000,,71984000,21979000,1543666000,-27532000,-2162000,0000,687000,0000,-25718000,-54725000,-56961000,10662000,-67623000,0000,0000,0000,,0000,3,5692778652704,4400746225876,0.77,0.0000002796,0.0000002708,0.0000002712,0.0000002162
2024,1,DL,19790,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,2698,2692,250382255,775474,576073,28364371,1144324,693643,1988601,1897982,-5355000,23597000,546887000,250000,,26413000,3569000,,3095000,0000,,571000,83635000,0000,26080000,690500000,283582000,52409000,63732000,114100000,51248000,53574000,,28095000,20163000,666903000,-12191000,-957000,0000,304000,0000,-11387000,-24231000,-634000,4721000,-5355000,0000,0000,0000,,0000,3,537902111782,399589003939,0.74,0.0000013686,0.0000012837,0.0000012398,0.0000010167
2024,1,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,45031,45031,1806329200,9031646,6513540,0,0,3851574,7168881,5787718,-12454000,-17974000,490279000,0000,,0000,189358000,,0000,0000,,60360000,28779000,0000,33159000,801935000,521688000,70610000,51529000,129667000,39240000,-7517000,0000,14690000,0000,819908000,-5982000,12331000,0000,0000,0000,0000,6349000,-11625000,828000,-12454000,0000,0000,0000,,0000,3,34786052910804,25087381311960,0.72,0.0000000195,0.0000000231,0.0000000236,0.0000000141
2024,1,F9,20436,Frontier Airlines Inc.,16461,L,F9,Frontier Airlines Inc.,3,3632,3632,156614400,783072,490785,0,0,616944,758480,633840,-12927000,-12322000,39955000,0000,,0000,14266000,,0000,0000,,4547000,2168000,0000,2498000,63435000,48203000,5875000,4231000,14161000,3300000,-866000,0000,853000,0000,75757000,-632000,887000,0000,0000,0000,0000,255000,-12067000,860000,-12927000,0000,0000,0000,,0000,3,483111571968,302786861040,0.63,0.0000001320,0.0000001313,0.0000001568,0.0000000827
2024,1,G4,20368,Allegiant Air,6035,D,G4,Allegiant Air,3,27839,28180,999955800,4999779,4133157,0,0,3351036,4258606,3632894,13481000,24638000,453343000,0000,,0000,99506000,,18861000,0000,,25228000,-3993000,0000,39574000,632518000,289083000,58885000,29942000,80703000,31461000,60264000,0000,57542000,0000,607880000,-23768000,0000,0000,0000,0000,12193000,-11575000,13063000,-418000,13481000,0000,,0000,0000,0000,3,16754439421044,13850357900652,0.83,0.0000000327,0.0000000378,0.0000000363,0.0000000271
2024,1,HA,19690,Hawaiian Airlines Inc.,5375,D,HA,Hawaiian Airlines Inc.,3,19068,19036,879331700,2987503,2371544,38857884,44570,545764,2529926,2130726,-87793000,-95863000,429613000,61000,,17157000,12862000,,20000,0000,,99000,4136000,0000,27366000,491314000,247904000,80099000,56216000,80757000,32968000,59958000,,26639000,2635000,587178000,-15745000,666000,5894000,-72000,32000,6286000,-2938000,-98802000,-11009000,-87793000,0000,0000,0000,,0000,3,1630471587292,1294303339616,0.79,0.0000003319,0.0000003013,0.0000003601,0.0000002635
2024,1,HA,19690,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,1277,1257,132436800,346576,249879,10608810,30419,254910,643995,608759,-47600000,-50735000,128293000,6000,,8048000,4996000,,610000,0000,,38000,1607000,0000,10631000,154228000,86397000,20611000,21837000,31371000,12807000,23291000,,7625000,1024000,204963000,-6116000,259000,2290000,-28000,12000,2442000,-1141000,-51876000,-4276000,-47600000,0000,0000,0000,,0000,3,88345688160,63696655890,0.72,0.0000020141,0.0000017457,0.0000023200,0.0000014522
2024,1,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,63386,62509,2357520400,11787592,9529308,0,0,3738354,10077523,8439273,-123379000,-179346000,530899000,0000,,0000,205010000,,0000,0000,,23746000,332825000,0000,2209000,1094690000,680205000,75313000,75016000,102107000,39077000,231953000,0000,70365000,0000,1274036000,0000,-14030000,57514000,0000,0000,0000,43483000,-135863000,-12484000,-123379000,0000,0000,0000,,0000,3,44066191703568,35623926679032,0.81,0.0000000149,0.0000000248,0.0000000289,0.0000000120
2024,1,NK,20416,Spirit Air Lines,16831,L,NK,Spirit Air Lines,3,9095,9040,351404400,1757022,1283386,0,0,725181,1566533,1333985,-19256000,-27990000,82857000,0000,,0000,31996000,,0000,0000,,3706000,51944000,0000,345000,170848000,106159000,11754000,11708000,15936000,6099000,36201000,0000,10982000,0000,198838000,0000,-2190000,8976000,0000,0000,0000,6786000,-21204000,-1948000,-19256000,0000,0000,0000,,0000,3,1274158970982,930687142866,0.73,0.0000000890,0.0000001341,0.0000001561,0.0000000650
2024,1,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,184094,179397,7761424541,30334458,25022791,93516493,15394905,12119736,31861732,26656110,13817000,155324000,5415602000,5028000,,89311000,205180000,,17073000,,,13508000,2234000,,1924661000,7672595000,2406308000,728951000,514816000,1547641000,380509000,532158000,,366912000,1039975000,7517271000,-239468000,127681000,-3828000,,,-21349000,-136964000,18360000,4543000,13817000,,,,13817000,,3,367645622663088,303269620903176,0.82,0.0000000179,0.0000000209,0.0000000204,0.0000000147
2024,1,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,11014,10889,1000092980,2686499,2008135,163239248,7270349,2325990,6008238,5646938,-88488000,-76924000,1649005000,6814000,,99128000,24556000,,,,,3061000,828000,,49808000,1833199000,825861000,196543000,220483000,266249000,120206000,113724000,,134984000,32073000,1910123000,-76416000,43084000,758000,,,-7458000,-40032000,-116956000,-28468000,-88488000,,,,-88488000,,3,6248769809010,4670901928650,0.75,0.0000003530,0.0000002934,0.0000003057,0.0000002639
2024,1,UA,19977,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,26887,26804,1183787871,4609995,3779745,25833547,1219764,2414991,6417785,5646298,21483000,63545000,1240792000,863000,,24642000,57776000,,41000,,,2272000,560000,,117797000,1444743000,564964000,145354000,115368000,257519000,81650000,79367000,,79041000,57936000,1381198000,-54039000,28450000,-4526000,,,-5074000,-35189000,28356000,6873000,21483000,,,,21483000,,3,11133096435045,9128050157295,0.82,0.0000001359,0.0000001298,0.0000001241,0.0000001115
2024,1,UA,19977,United Air Lines Inc.,10877,P,UA,United Air Lines Inc.,3,7882,7879,630333103,2014475,1392720,89977062,4770349,1925958,4951005,4691056,-70631000,-42946000,1369515000,38275000,,126443000,13289000,,-515000,,,2499000,831000,,38127000,1588464000,784159000,139312000,184591000,178721000,101753000,111346000,,103198000,28330000,1631410000,-84235000,39446000,1138000,,,-6752000,-50402000,-93348000,-22716000,-70631000,,,,-70631000,,3,3879794242050,2682320225760,0.69,0.0000005106,0.0000004094,0.0000004205,0.0000003530
2024,1,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,345868,341382,13324994800,54320090,40454765,61843342,0,11331175,42417993,35676364,-223225000,-379934000,5263468000,0000,,40439000,18373000,,2355000,0000,,,759977000,0000,38463000,6123075000,2713187000,632386000,513802000,1231816000,403311000,577304000,,398286000,32917000,6503009000,-60425000,4612000,-833000,0000,,148680000,92034000,-287900000,-64675000,-223225000,0000,0000,0000,-223225000,0000,3,615510445805750,458400021798875,0.74,0.0000000115,0.0000000099,0.0000000106,0.0000000086
2024,1,WN,19393,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,8602,8629,338427400,1378907,1173648,149971,0,938846,1455389,1246690,-7491000,-12751000,176654000,0000,,1357000,617000,,79000,0000,,,25507000,0000,1291000,205505000,91061000,21223000,17244000,41342000,13536000,19377000,,13367000,1106000,218256000,-2028000,155000,-28000,0000,,4990000,3089000,-9662000,-2171000,-7491000,0000,0000,0000,-7491000,0000,3,1294581321322,1101874730208,0.85,0.0000001603,0.0000001587,0.0000001686,0.0000001365
2024,2,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,257183,251546,10931406100,42583488,36547559,40917765,3797632,7706273,40009797,32843928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328159983820224,281645467137607,0.86,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,3,11572,11436,1198151500,3092782,2613383,148522318,2736091,1714223,6111594,5700702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5301718038386,4479921246409,0.84,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,AA,19805,American Airlines Inc.,10050,L,AA,American Airlines Inc.,3,42265,41936,1839567700,7224114,6174972,39789095,1755802,2319411,8041737,6795117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16755689476854,14322297981492,0.85,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,AA,19805,American Airlines Inc.,10052,P,AA,American Airlines Inc.,3,1285,1276,125376800,327963,284679,18852363,1070672,324820,966329,921989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106528941660,92469432780,0.87,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,AS,19930,Alaska Airlines Inc.,6031,D,AS,Alaska Airlines Inc.,3,65449,64936,2854464500,10681733,8690344,40265925,9061047,5198510,13576600,11749620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55529095817830,45176840187440,0.81,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,AS,19930,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,4026,4025,180601000,693915,597737,92873,0,824422,970382,859624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572078792130,492787533014,0.86,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,3,61185,60617,2384852300,9032983,7542273,1279018,0,2490746,11298752,9650098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22498866275318,18785886305658,0.83,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,B6,20409,JetBlue Airways,10875,A,B6,JetBlue Airways,3,2097,2086,105551600,301596,230187,1244,0,222500,939124,855193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67105110000,51216607500,0.76,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,B6,20409,JetBlue Airways,16673,L,B6,JetBlue Airways,3,19082,19016,843855500,3265900,2641885,1067231,0,1268146,3920609,3412585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4141638021400,3350295895210,0.81,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,262371,263889,11840740996,43379360,38033709,67777315,4112987,8431247,40251149,33475844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365742098861920,320671594905123,0.88,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,DL,19790,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,17009,17024,884012269,3181299,2834012,28929512,505024,1522896,4170719,3660189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4844787521904,4315905538752,0.89,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,3,15630,15545,1409821035,3988294,3440674,111633031,3764805,2793502,8153800,7624140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11141307265588,9611529700348,0.86,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,DL,19790,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,2567,2565,240025370,737439,604076,28904380,1193349,640524,1895669,1807744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472347378036,386925175824,0.82,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,52927,52927,2156738000,10783690,8307545,0,0,4831907,8054579,6380884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52105787196830,40141284838315,0.77,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,F9,20436,Frontier Airlines Inc.,16461,L,F9,Frontier Airlines Inc.,3,4238,4238,173676000,868380,589669,0,0,636689,795218,664975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552887993820,375435765941,0.68,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,G4,20368,Allegiant Air,6035,D,G4,Allegiant Air,3,30844,31231,1100030800,5500152,4655646,0,0,3687221,4447344,3802054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20280275957592,17166395699766,0.85,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,HA,19690,Hawaiian Airlines Inc.,5375,D,HA,Hawaiian Airlines Inc.,3,19560,19617,949333609,3096222,2546756,48812832,6417,646723,2750797,2341718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002397980506,1647045680588,0.82,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,HA,19690,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,1114,1111,116935500,305988,240476,11043730,31767,217289,558702,529136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66487826532,52252789564,0.79,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,3,68706,67875,2578484000,12892420,10678221,0,0,4285600,10648462,8930271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55251755152000,45762583917600,0.83,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,NK,20416,Spirit Air Lines,16831,L,NK,Spirit Air Lines,3,7660,7592,293565800,1467829,1130716,0,0,743023,1296112,1110959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090630707067,840147994468,0.77,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,193524,192586,8184781230,32408468,27703046,93525931,8080169,11940611,34544018,28913585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386976909493948,330791295801106,0.85,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,17156,16883,1496432579,4089989,3374289,171496695,5940793,3302212,9118717,8513687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13506010755668,11142617627268,0.83,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,UA,19977,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,26726,26673,1138040571,4500648,3754010,27017507,1054591,2385116,6304515,5520276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10734567555168,8953749315160,0.83,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,UA,19977,United Air Lines Inc.,10877,P,UA,United Air Lines Inc.,3,7333,7328,590646911,1855004,1372347,97921890,4014657,1504066,4353113,4104414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790048446264,2064100462902,0.74,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,366892,366317,14288681800,58252835,46503429,65167192,0,12032213,45590381,38487685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700910518573855,559539162958377,0.80,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,2,WN,19393,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,9440,9482,375887600,1529782,1301146,105607,0,1058222,1591283,1378275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618848967604,1376901322412,0.85,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,3,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,89839,87630,3794206100,14807488,12843701,14925140,1470070,2612399,13989829,11430141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38683066843712,33552871648699,0.87,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,3,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,3,4332,4278,451103100,1161165,1016158,57477259,817100,692768,2275598,2110936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804417954720,703961745344,0.88,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,3,AA,19805,American Airlines Inc.,10050,L,AA,American Airlines Inc.,3,14450,14329,633498100,2468044,2220863,13458917,536144,777246,2749357,2327523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918277326824,1726156883298,0.90,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,3,AA,19805,American Airlines Inc.,10052,P,AA,American Airlines Inc.,3,504,494,47412400,124944,108074,6288175,437497,120727,376684,358822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15084114288,13047449798,0.86,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,3,AS,19930,Alaska Airlines Inc.,6031,D,AS,Alaska Airlines Inc.,3,24602,24622,1089417000,4069785,3463607,16104797,2981087,1775258,5130701,4412316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7224918379530,6148796035606,0.85,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024,3,AS,19930,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,1168,1155,52060500,199827,181403,37152,0,221470,279374,247631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44255685690,40175322410,0.91,0.0000000000,0.0000000000,0.0000000000,0.0000000000
